SCALERANK,NATSCALE,LABELRANK,FEATURECLA,NAME,NAMEPAR,NAMEALT,NAMEASCII,ADM0CAP,CAPIN,WORLDCITY,MEGACITY,SOV0NAME,SOV_A3,ADM0NAME,ADM0_A3,ADM1NAME,ISO_A2,NOTE,LATITUDE,LONGITUDE,POP_MAX,POP_MIN,POP_OTHER,RANK_MAX,RANK_MIN,MEGANAME,LS_NAME,MAX_POP10,MAX_POP20,MAX_POP50,MAX_POP300,MAX_POP310,MAX_NATSCA,MIN_AREAKM,MAX_AREAKM,MIN_AREAMI,MAX_AREAMI,MIN_PERKM,MAX_PERKM,MIN_PERMI,MAX_PERMI,MIN_BBXMIN,MAX_BBXMIN,MIN_BBXMAX,MAX_BBXMAX,MIN_BBYMIN,MAX_BBYMIN,MIN_BBYMAX,MAX_BBYMAX,MEAN_BBXC,MEAN_BBYC,TIMEZONE,UN_FID,POP1950,POP1955,POP1960,POP1965,POP1970,POP1975,POP1980,POP1985,POP1990,POP1995,POP2000,POP2005,POP2010,POP2015,POP2020,POP2025,POP2050,MIN_ZOOM,WIKIDATAID,WOF_ID,CAPALT,NAME_EN,NAME_DE,NAME_ES,NAME_FR,NAME_PT,NAME_RU,NAME_ZH,LABEL,NAME_AR,NAME_BN,NAME_EL,NAME_HI,NAME_HU,NAME_ID,NAME_IT,NAME_JA,NAME_KO,NAME_NL,NAME_PL,NAME_SV,NAME_TR,NAME_VI,NE_ID,NAME_FA,NAME_HE,NAME_UK,NAME_UR,NAME_ZHT,GEONAMESID,FCLASS_ISO,FCLASS_US,FCLASS_FR,FCLASS_RU,FCLASS_ES,FCLASS_CN,FCLASS_TW,FCLASS_IN,FCLASS_NP,FCLASS_PK,FCLASS_DE,FCLASS_GB,FCLASS_BR,FCLASS_IL,FCLASS_PS,FCLASS_SA,FCLASS_EG,FCLASS_MA,FCLASS_PT,FCLASS_AR,FCLASS_JP,FCLASS_KO,FCLASS_VN,FCLASS_TR,FCLASS_ID,FCLASS_PL,FCLASS_GR,FCLASS_IT,FCLASS_NL,FCLASS_SE,FCLASS_BD,FCLASS_UA,FCLASS_TLC
10,1,5,Admin-1 capital,An Nabk,Qurayyat, ,An Nabk,0, ,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,Al Jawf,SA, ,31.333302000000000,37.333297000000002,10000.000000000000000,5000.000000000000000,0.000000000000000,5,4, , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7.0000000,Q6093787,1141906049.000000000000000,0,Nabk,An Nabk,An Nabk,An Nabk,An Nabk,Эн-Небк,纳布克,An Nabk,النبك,আন নাবক,Αν Ναμπκ,अन नेबुक,An Nabk,An Nabk,An Nabk,ナブク,안나브크,An Nabk,An-Nabk,An Nabk,An Nabk,An Nabk,1159115897.000000000000000,ان نابک,אן-נאבק,Ан-Набк,این نیبک,奈卜克,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9,5,5,Admin-1 capital,Sakakah, , ,Sakakah,0, ,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,Al Jawf,SA, ,29.999997000000000,40.133305000000000,128332.000000000000000,128332.000000000000000,0.000000000000000,9,9, , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Asia/Riyadh,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8.0000000,Q27469,421175379.000000000000000,0,Sakakah governorate,Sakaka,Sakaka,Sakaka,Sacaca,Сакака,塞卡凱, ,سكاكا,সাকাকাহ,Σακακά,सकाकाह,Sakakah,Sakaka,Skaka,サカーカ,사카카,Al Jawf,Sakaka,Sakakah,Sekake,Sakakah,1159122257.000000000000000,سکاکه,סכאכא,Сакака,سکاکا,塞卡凱,102527, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8,10,5,Populated place,Yanbu al Bahr, , ,Yanbu al Bahr,0, ,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,Al Madinah,SA, ,24.094277000000002,38.049295000000001,267590.000000000000000,200161.000000000000000,267590.000000000000000,10,10, ,Yanbu al Bahr,267590.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,42.000000000000000,42.000000000000000,16.000000000000000,16.000000000000000,50.000000000000000,50.000000000000000,31.000000000000000,31.000000000000000,38.024999999999999,38.024999999999999,38.141666999999998,38.141666999999998,24.050000000000001,24.050000000000001,24.125000000000000,24.125000000000000,38.079011999999999,24.088117000000000,Asia/Riyadh,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6.0999999,Q466027,1141906415.000000000000000,0,Yanbu governorate,Yanbu’ al-Bahr,Yanbu,Yanbu,Iambo,Янбу,延布, ,ينبع,ইয়ানবু,Γιάνμπου,यनबू,Yanbu al Bahr,Yanbu,Yanbuʿ,ヤンブー,얀부,Yanbu,Janbu,Yanbu,Yenbu,Yanbu,1159128173.000000000000000,ینبع,ינבוע,Янбу-ель-Бахр,ینبو,延布,100425, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8,10,5,Populated place,Dawmat al Jandal, , ,Dawmat al Jandal,0, ,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,Al Jawf,SA, ,29.815297999999999,39.866393000000002,22583.000000000000000,22583.000000000000000,22583.000000000000000,7,7, ,Dawmat al Jandal,22583.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,12.000000000000000,12.000000000000000,5.000000000000000,5.000000000000000,16.000000000000000,16.000000000000000,10.000000000000000,10.000000000000000,39.841667000000001,39.841667000000001,39.883333000000000,39.883333000000000,29.791667000000000,29.791667000000000,29.824999999999999,29.824999999999999,39.860937999999997,29.807292000000000, ,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7.0000000, ,1141906417.000000000000000,0,Dawmat al Jandal,Dumat al Jandal,Dumat al Jandal,Dawmat Al Jandal,Dumat al-Jandal,Думат аль-Джандал,杜马詹达尔, ,دوامة الجندل,দাউমত আল জান্দাল,Νταουμάτ αλ Χαντάλ,डॉमैट अल जांडल,Dawmat al Jandal,Dawmat al Jandal,Dumat al-Jandal,ドーマットアルジャンダル,다우마트 알 잔달,Dawmat al Jandal,Daumat al-Dżandal,Dawmat al-Jandal,Dumet-ül Cendel,Dawmat al Jandal,1159128179.000000000000000,دامات ال جندال,דואמת אל ג'נדאל,Давмат аль-Джандал,ڈومٹ ال جندال,道馬特·詹達爾,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8,10,5,Populated place,Qal at Bishah, , ,Qal at Bishah,0, ,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,`Asir,SA, ,20.008686999999998,42.598680999999999,88291.000000000000000,81828.000000000000000,88291.000000000000000,8,8, ,Qal at Bishah,88291.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,36.000000000000000,36.000000000000000,14.000000000000000,14.000000000000000,43.000000000000000,43.000000000000000,27.000000000000000,27.000000000000000,42.575000000000003,42.575000000000003,42.633333000000000,42.633333000000000,19.966667000000001,19.966667000000001,20.066666999999999,20.066666999999999,42.611389000000003,20.014537000000001,Asia/Riyadh,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6.0999999,Q27135,1141906421.000000000000000,0,Bisha governorate,Bisha,Bisha,Qal'at Bishah,Qal`at Bishah,Биша,比沙堡, ,محافظة بيشة,কোল এত বিশাহ,Καλ ατ Μπισά,कल अत बिशाह,Qal at Bishah,Qal at Bishah,Qal'at Bishah,ビーシャ,칼 앳 비샤,Bisha,Bisza,Qal'at Bīshah,Bişa,Qal at Bishah,1159128185.000000000000000,بیشه,קאל את בישה,Калат-Бішах,بیشہ,比沙堡,103369, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8,10,5,Populated place,At Taif, , ,At Taif,0, ,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,Makkah,SA, ,21.262228000000000,40.382278999999997,657282.000000000000000,530848.000000000000000,0.000000000000000,11,11, ,At Taif,657282.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,84.000000000000000,84.000000000000000,32.000000000000000,32.000000000000000,82.000000000000000,82.000000000000000,51.000000000000000,51.000000000000000,40.366667000000000,40.366667000000000,40.466667000000001,40.466667000000001,21.216667000000001,21.216667000000001,21.375000000000000,21.375000000000000,40.423056000000003,21.288611000000000,Asia/Riyadh,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7.0000000,Q182640,890440321.000000000000000,0,Ta'if,Ta'if,Taif,Taëf,Ta’if,Эт-Таиф,塔伊夫, ,الطائف,তাইফ,Ταΐφ,ताइफ़,At Taif,Ta'if,Ta'if,ターイフ,타이프,Taif,At-Ta’if,Taif,Taif,Ta'if,1159128193.000000000000000,طائف,טאיף,Таїф,طائف,塔伊夫,107968, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8,10,5,Admin-1 capital,Najran, , ,Najran,0, ,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,Najran,SA, ,17.506540000000001,44.131559000000003,369609.000000000000000,258573.000000000000000,0.000000000000000,10,10, ,Najran,369609.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,60.000000000000000,60.000000000000000,23.000000000000000,23.000000000000000,84.000000000000000,84.000000000000000,52.000000000000000,52.000000000000000,44.100000000000001,44.100000000000001,44.299999999999997,44.299999999999997,17.475000000000001,17.475000000000001,17.600000000000001,17.600000000000001,44.203938000000001,17.536587000000001,Asia/Riyadh,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7.0000000,Q27174,421173857.000000000000000,0,Najran,Nadschran,Najrán,Najran,Najrã,Наджран,奈季兰, ,نجران,ন্যাজরান,Νατζράν,नजरान शहर,Najran,Najran,Najran,ナジュラーン,나지란,Najran,Nadżran,Najran,Necran,Najran,1159128263.000000000000000,نجران,נג'ראן,Наджран,نجران,奈季蘭,103630, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8,10,5,Populated place,Al Quwayiyah, , ,Al Quwayiyah,0, ,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,Ar Riyad,SA, ,24.073709999999998,45.280636000000001,8712.000000000000000,8712.000000000000000,0.000000000000000,5,5, ,Al Quwayiyah,8712.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,13.000000000000000,13.000000000000000,5.000000000000000,5.000000000000000,30.000000000000000,30.000000000000000,19.000000000000000,19.000000000000000,45.241667000000000,45.241667000000000,45.316667000000002,45.316667000000002,24.041667000000000,24.041667000000000,24.091667000000001,24.091667000000001,45.280636999999999,24.066911999999999, ,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7.0000000,Q3545549,1141906423.000000000000000,0,Al-Quway'iyah governorate,Al Quwayiyah,Al-Quway'iyah,Al Quwaiiyah,al-Quwayʿiyah,Эль-Кувайия,古韦耶, ,محافظة القويعية,আল কিউওয়েইয়াহ,Αλ Κουγουέγια,अल कुवैयाह,Al Quwayiyah,Al Quwayiyah,Al Quwayiyah,アル・クワイヤ,알 쿠와이야,Al-Quway'iyah,Al-Kuwajijja,Al-Quway'iyah,El Kuveyiye,Al Quwayiyah,1159128269.000000000000000,شهر القویعیة,אל קווווייה,Ель-Кувайя,قویعیہ,古韋耶,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8,10,5,Populated place,Al Hillah, , ,Al Hillah,0, ,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,Ar Riyad,SA, ,23.489456000000001,46.756360000000001,594605.000000000000000,594605.000000000000000,584856.000000000000000,11,11, ,Al Hillah,594605.000000000000000,594605.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20.000000000000000,109.000000000000000,109.000000000000000,42.000000000000000,42.000000000000000,113.000000000000000,113.000000000000000,70.000000000000000,70.000000000000000,44.316667000000002,44.316667000000002,44.475000000000001,44.475000000000001,32.391666999999998,32.391666999999998,32.558332999999998,32.558332999999998,44.408636999999999,32.481594999999999, ,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7.0000000, ,1141906425.000000000000000,0,Al Hillah,Al Hillah,Al Ḥilla,Al Hilla,Al-Hillah,Аль-Хилла,希拉, ,الحلة,আল হিল্লাহ,Αλ Χιλάχ,अल हिलाह,Al Hillah,Al Hillah,Al Hillah,アルヒッラ,알 힐라,Al Hillah,Al-Hilla,Al-Hilla,El-Hille,Al Hillah,1159128275.000000000000000,ال هیلا,אל הילאח,Ель-Хіла,ال ہلا,希拉,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8,10,5,Populated place,Al Mubarraz, , ,Al Mubarraz,0, ,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,Ash Sharqiyah,SA, ,25.429054000000001,49.565905000000001,298562.000000000000000,290802.000000000000000,284780.000000000000000,10,10, ,Al Mubarraz,298562.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,48.000000000000000,48.000000000000000,19.000000000000000,19.000000000000000,52.000000000000000,52.000000000000000,33.000000000000000,33.000000000000000,49.500000000000000,49.500000000000000,49.616667000000000,49.616667000000000,25.390779999999999,25.390779999999999,25.466667000000001,25.466667000000001,49.565672999999997,25.427092999999999,Asia/Riyadh,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7.0000000,Q794958,421173845.000000000000000,0,Al-Mubarraz,Al Mubarraz,Al-Mubarraz,Al Mubarraz,Al Mubarraz,Эль-Мубарраз,穆巴拉兹, ,المبرز,আল মুবরাজ,Αλ Μουμπαράζ,अल मुबाराज़,Al Mubarraz,Al Mubarraz,Al Mubarraz,アルムバラズ,알 무바라즈,Al-Mubarraz,Al-Mubarraz,Al-Mubarraz,Al Mubarraz,Al Mubarraz,1159128283.000000000000000,المبرز,אל מובארז,Ель-Мубарраз,ال مبرز,穆巴拉茲,109101, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8,10,5,Populated place,Al-Qatif, , ,Al-Qatif,0, ,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,Ash Sharqiyah,SA, ,26.519632999999999,50.011510000000001,368892.000000000000000,98259.000000000000000,354609.000000000000000,10,8, ,Al-Qatif,368892.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,57.000000000000000,57.000000000000000,22.000000000000000,22.000000000000000,75.000000000000000,75.000000000000000,47.000000000000000,47.000000000000000,49.966667000000001,49.966667000000001,50.056910000000002,50.056910000000002,26.433333000000001,26.433333000000001,26.608332999999998,26.608332999999998,50.006607000000002,26.522618000000001,Asia/Riyadh,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7.0000000,Q847660,1141906427.000000000000000,0,Qatif governorate,Katif,Qatif,Qatif,Al-Qaṭīf,Эль-Катиф,盖提夫, ,محافظة القطيف,আল-কোয়াতিফ,Κατίφ,अल क़तीफ़,Al-Qatif,Qatif,Al-Qatif,カティフ,카티프,Cateus,Al-Katif,Al-Qatif,Katif,Qatif,1159128287.000000000000000,قطیف,קטיף,Катіф,قطیف,蓋提夫,108927, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8,10,5,Populated place,Az Zahran, ,Dhahran,Az Zahran,0, ,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,Ash Sharqiyah,SA, ,26.291429999999998,50.158323000000003,97446.000000000000000,11300.000000000000000,618655.000000000000000,8,6, ,Az Zahran,623104.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,135.000000000000000,135.000000000000000,52.000000000000000,52.000000000000000,92.000000000000000,92.000000000000000,57.000000000000000,57.000000000000000,50.083333000000003,50.083333000000003,50.225000000000001,50.225000000000001,26.233332999999998,26.233332999999998,26.383333000000000,26.383333000000000,50.168771999999997,26.313521999999999,Asia/Riyadh,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7.0000000,Q268915,890439965.000000000000000,0,Dhahran,Dhahran,Dhahran,Dhahran,Dhahran,Дахран,宰赫兰, ,الظهران,দাহরান,Νταχράν,अज़ ज़ाहरान,Az Zahran,Dhahran,Dhahran,ダーラン,다란,Dharaan,Az-Zahran,Dhahran,Zahran,Dhahran,1159128295.000000000000000,ظهران,דהראן,Дахран,ظہران,達蘭,107797, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7,20,5,Admin-1 capital,Buraydah, , ,Buraydah,0, ,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,Al Quassim,SA, ,26.366387000000000,43.962836000000003,398581.000000000000000,391336.000000000000000,398581.000000000000000,10,10, ,Buraydah,398581.000000000000000,398581.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20.000000000000000,88.000000000000000,88.000000000000000,34.000000000000000,34.000000000000000,82.000000000000000,82.000000000000000,51.000000000000000,51.000000000000000,43.883333000000000,43.883333000000000,44.008333000000000,44.008333000000000,26.274999999999999,26.274999999999999,26.408332999999999,26.408332999999999,43.962572999999999,26.349269000000000,Asia/Riyadh,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6.0999999,Q259253,421204205.000000000000000,0,Buraidah,Buraida,Buraidá,Buraydah,Buraydah,Бурайда,布赖代, ,بريدة,বুরাইদা,Μπουράινταχ,बुरैदह,Buraydah,Buraidah,Burayda,ブライダフ,부라이다,Buraidah,Burajda,Buraydah,Bureyde,Buraidah,1159136211.000000000000000,بریده,בוריידה,Бурайда,بریدہ,布賴代,107304, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7,20,5,Admin-1 capital,Hail, ,Ha'il,Hail,0, ,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,Ha'il,SA, ,27.523577000000000,41.700080000000000,385257.000000000000000,385257.000000000000000,385257.000000000000000,10,10, ,Hail,385257.000000000000000,385257.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20.000000000000000,67.000000000000000,67.000000000000000,26.000000000000000,26.000000000000000,51.000000000000000,51.000000000000000,32.000000000000000,32.000000000000000,41.633333000000000,41.633333000000000,41.750000000000000,41.750000000000000,27.466667000000001,27.466667000000001,27.574999999999999,27.574999999999999,41.695644000000001,27.520548999999999, ,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6.0999999,Q675568,1141907089.000000000000000,0,Saudi Arabia,Ha'il,Hail,Haïl,Ha'il,Хаиль,哈伊勒, ,حائل,হালি,Χαΐλ,हैल सिटी,Hail,Hail,Ha'il,ハーイル,하일,Hail,Hail,Ha'il,Hail,Ha'il,1159136215.000000000000000,حائل,חאיל,Хаїль,حائل,哈伊勒,106281, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7,20,5,Admin-1 capital,Arar, ,Ar'ar,Arar,0, ,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,Al Hudud ash Shamaliyah,SA, ,30.990006000000001,41.020690000000002,222016.000000000000000,148540.000000000000000,222016.000000000000000,10,9, ,Arar,222016.000000000000000,222016.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20.000000000000000,24.000000000000000,24.000000000000000,9.000000000000000,9.000000000000000,26.000000000000000,26.000000000000000,16.000000000000000,16.000000000000000,40.991667000000000,40.991667000000000,41.058332999999998,41.058332999999998,30.949999999999999,30.949999999999999,31.000000000000000,31.000000000000000,41.027146000000002,30.977651999999999,Asia/Riyadh,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6.0999999,Q626199,1141907091.000000000000000,0,Arar,Arar,Arar,Arar,Arar,Аръар,阿尔阿尔, ,عرعر,আরার,Αράρ,अरार,Arar,Arar,'Ar'ar,アルアル,아라르,'Ar'ar,Arar,Arar,Arar,Arar,1159136221.000000000000000,عرعر,ערער,Арар,عرعر,阿尔阿尔,108512, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
